,title,price,link_item,index,discount,sales
21,Combo dưỡng trắng da Nerman dùng cho nam giới bao gồm 1 Gel rửa mặt 100ml và 1 kem dưỡng trắng 30g,502.000₫,https://tiki.vn/combo-duong-trang-da-nerman-dung-cho-nam-gioi-bao-gom-1-gel-rua-mat-100ml-va-1-kem-duong-trang-30g-p68308798.html?spid=68308799,22,,Đã bán 177
22,"Kem dưỡng da mụn, giảm nhờn, cấp ẩm Aknicare Cream 50ml",369.000₫,https://tiki.vn/kem-duong-da-mun-giam-nhon-cap-am-aknicare-cream-50ml-p16175656.html?spid=92340267,23,,Đã bán 55
23,Bông Tẩy Trang Jomi 120 Miếng/Túi,28.000₫,https://tiki.vn/bong-tay-trang-jomi-120-mieng-tui-p491314.html?spid=84176256,24,,Đã bán 218
24,MẶT NẠ GẠO M.O.I HYDROGEL VÀNG PHIÊN BẢN CAO CẤP HỒ NGỌC HÀ (2023),293.020₫,https://tiki.vn/mat-na-gao-m-o-i-hydrogel-vang-phien-ban-cao-cap-ho-ngoc-ha-2023-p273353247.html?spid=273353248,25,,Đã bán 8
25,,,https://tiki.vn/kem-duong-san-chac-da-va-giam-nep-nhan-ban-dem-l-oreal-revitalift-50ml-p12433202.html?spid=12433207,26,,
26,Tinh Chất Dưỡng Da Klairs Freshly Juiced Vitamin Drop (35ml),265.000₫,https://tiki.vn/tinh-chat-duong-da-klairs-freshly-juiced-vitamin-drop-35ml-p10775711.html?spid=92560921,27,,Đã bán 86
27,Tinh chất The Ordinary Retinol 0.2% In Squalane,319.000₫,https://tiki.vn/tinh-chat-the-ordinary-retinol-0-2-in-squalane-p51048821.html?spid=51048822,28,,Đã bán 863
28,Bông tẩy trang làm sạch da Bông Bạch Tuyết Calla Sạch Sâu 150 miếng/hộp,56.945₫,https://tiki.vn/bong-tay-trang-lam-sach-da-bong-bach-tuyet-calla-sach-sau-150-mieng-hop-p170066653.html?spid=170066655,29,,Đã bán 29
29,Kem dưỡng làm dịu da cho trẻ em & trẻ sơ sinh La Roche-Posay Lipikar Baume Apbiome+ 75ml,263.000₫,https://tiki.vn/kem-duong-lam-diu-da-cho-tre-em-tre-so-sinh-la-roche-posay-lipikar-balm-apbiome-75ml-p87622901.html?spid=130861117,30,,Đã bán 74
30,,,https://tiki.vn/gel-duong-am-chong-quang-tham-va-giam-bong-mat-bioderma-sensibio-eye-15ml-p2582539.html?spid=13636290,31,,
31,Hộp 10 Mặt Nạ Giấy Giúp Dưỡng Da Trắng Sáng Banobagi Vita Genic Jelly Mask Whitening 30ml x 10 Miếng,159.000₫,https://tiki.vn/combo-10-mat-na-banobagi-vita-genic-jelly-mask-han-quoc-cuu-tinh-cho-moi-loai-da-whitening-30ml-x-10-p9979113.html?spid=9979114,32,,Đã bán 13
32,Cotripro Gel 25g,319.000₫,https://tiki.vn/cotripro-gel-25g-p54381845.html?spid=54381847,33,,Đã bán 238
33,Kem AIHAO Nám - Tàn Nhang - Đồi Mồi (9VIP - 15g),275.500₫,https://tiki.vn/kem-aihao-nam-tan-nhang-doi-moi-9vip-15g-p81696233.html?spid=81696234,34,,Đã bán 11
34,Bông Gòn Y Tế Bảo Thạch Thấm Nước 1Kg,180.000₫,https://tiki.vn/bong-gon-y-te-bao-thach-tham-nuoc-1kg-p24133897.html?spid=24133898,35,,Đã bán 183
35,,,https://tiki.vn/hop-10-mat-na-duong-da-banobagi-vita-genic-jelly-mask-pore-tightening-duong-da-san-chac-min-mang-p60073618.html?spid=273857477,36,,
36,[Made in Japan] Tẩy tế bào chết Cure Natural Aqua Gel 250ml Nhật Bản,517.000₫,https://tiki.vn/made-in-japan-tay-te-bao-chet-cure-natural-aqua-gel-250ml-nhat-ban-p4589455.html?spid=203850060,37,,Đã bán 37
37,"Nước hoa hồng ,giúp giảm nhờn trên da Lá House Lá Care All Natural Toner 200ml/100ml",370.000₫,https://tiki.vn/nuoc-hoa-hong-giup-giam-nhon-tren-da-la-house-la-care-all-natural-toner-200ml-100ml-p159887105.html?spid=159887107,38,,Đã bán 108
38,"Kem Chống Nắng, Giữ Ẩm, Dưỡng Trắng Da Collagen Diamond (50g)",171.000₫,https://tiki.vn/kem-chong-nang-giu-am-duong-trang-da-collagen-diamond-50g-p3086399.html?spid=3261069,39,,Đã bán 214
39,Tinh Chất Làm Sáng Da Balance Vitamin C Brightening Serum Glow & Radiance (30ml),117.000₫,https://tiki.vn/tinh-chat-lam-sang-da-balance-vitamin-c-brightening-serum-glow-radiance-30ml-p10018298.html?spid=271315951,40,,Đã bán 11
0,Kem Bôi Nấm Ngứa Hắc Lào Lang Ben- HALA DTA- Giảm Nấm Ngứa,57.000₫,https://tiki.vn/kem-boi-nam-ngua-hac-lao-lang-ben-hala-dta-giam-nam-ngua-p102693357.html?spid=102693358,1,-5%,Đã bán 107
1,Kem Nghệ Giảm Mụn Mờ Thâm Liền Sẹo Kích Thích Tái Tạo Da Oriss Tuýp 20g,68.000₫,https://tiki.vn/kem-nghe-giam-mun-mo-tham-lien-seo-kich-thich-tai-tao-da-oriss-tuyp-20g-p270188626.html?spid=270188627,2,-25%,Đã bán 15
2,NƯỚC TẨY TRANG SẠCH SÂU DỊU NHẸ M.O.I Hồ Ngọc Hà [TẶNG BÔNG TẨY TRANG,97.020₫,https://tiki.vn/nuoc-tay-trang-sach-sau-diu-nhe-m-o-i-ho-ngo-c-ha-tang-bong-tay-trang-p270975168.html?spid=270975172,3,-2%,Đã bán 12
3,Sửa rửa mặt COSRX Salicylic Acid Daily Gentle Cleanser,270.000₫,https://tiki.vn/sua-rua-mat-cosrx-salicylic-acid-daily-gentle-cleanser-p241983342.html?spid=241983345,4,-28%,Đã bán 6
4,,,https://tiki.vn/kem-chong-nang-lot-nen-trang-diem-cao-cap-han-quoc-benew-perfection-sunblock-cream-50ml-hang-chinh-hang-p16536522.html?spid=16536523,5,-36%,
5,"Kem Dưỡng cho Da Khô, Nhạy Cảm Eucerin Lipo Balance Intensive Nourishing (50 ml)",195.000₫,https://tiki.vn/kem-duong-cho-da-kho-nhay-cam-eucerin-lipo-balance-intensive-nourishing-50-ml-p3950347.html?spid=23021337,6,-27%,Đã bán 63
6,"Combo 10 Mặt Nạ Chống Lão Hóa, Chảy Xệ Banobagi Vita Genic Jelly Mask Hàn Quốc - Lifting (30ml x 10)",159.000₫,https://tiki.vn/combo-10-mat-na-chong-lao-hoa-chay-xe-banobagi-vita-genic-jelly-mask-han-quoc-lifting-30ml-x-10-p9979121.html?spid=9979122,7,,Đã bán 22
7,Nước Hoa Hồng Dưỡng Ẩm The Body Shop Vitamin E (250ml),399.000₫,https://tiki.vn/nuoc-hoa-hong-duong-am-the-body-shop-vitamin-e-250ml-p1601705.html?spid=1607027,8,-51%,Đã bán 503
8,COMBO CHUYÊN BIỆT KHÁNG KHUẨN LÀM SE KHÍT LỖ CHÂN LÔNG CHO DA NHỜN MỤN EUCERIN PRO ACNE CLEANSING GEL 200ML + EUCERIN PRO ACNE TONER 200ML,555.000₫,https://tiki.vn/combo-chuyen-biet-khang-khuan-lam-se-khit-lo-chan-long-cho-da-nhon-mun-eucerin-pro-acne-cleansing-gel-200ml-eucerin-pro-acne-toner-200ml-p14453222.html?spid=23021578,9,-25%,Đã bán 8
9,,,https://tiki.vn/combo-kem-duong-da-ban-ngay-va-ban-dem-olay-total-effects-50g-p140208769.html?spid=140208770,10,,
10,Kem Ngừa Mụn - Trắng Da - Xóa Thâm - Liền Sẹo - Se Khít Lỗ Chân Lông - OHIO (20g),64.900₫,https://tiki.vn/kem-ngua-mun-trang-da-xoa-tham-lien-seo-se-khit-lo-chan-long-ohio-20g-p36386080.html?spid=36386081,11,-22%,Đã bán 408
11,Kem Ngừa Nám- Trắng Da - Tái Tạo Da - Se Khít Lỗ Chân Lông - OHIO ỐC SÊN (20g),74.900₫,https://tiki.vn/kem-ngua-nam-trang-da-tai-tao-da-se-khit-lo-chan-long-ohio-oc-sen-20g-p26209151.html?spid=26209152,12,-49%,Đã bán 224
12,,,https://tiki.vn/tay-trang-mat-moi-chuyen-dung-maybelline-new-york-eye-lip-makeup-remover-150ml-p109267729.html?spid=109267730,13,-14%,
13,"Bộ 3 sản phẩm ngăn ngừa và thâm Some By Mi AHA-BHA-PHA 30 Days Miracle (Toner, Serum, Cream)",799.000₫,https://tiki.vn/bo-3-san-pham-ngan-ngu-a-va-tham-some-by-mi-aha-bha-pha-30-days-miracle-toner-serum-cream-p7798178.html?spid=92453378,14,-36%,Đã bán 19
14,Sữa rửa mặt tái sinh chống lão hóa da Su:m37 Losec Summa Elixir Foam Cleanser 60ml,189.000₫,https://tiki.vn/sua-rua-mat-tai-sinh-chong-lao-hoa-da-su-m37-losec-summa-elixir-foam-cleanser-60ml-p59356263.html?spid=59356264,15,-5%,Đã bán 78
15,Kem Hỗ Trợ Giảm Sẹo Dermatix Ultra 7g,250.000₫,https://tiki.vn/kem-ho-tro-giam-seo-dermatix-ultra-7g-p63159336.html?spid=63159337,16,,Đã bán 633
16,Kem Giảm Mụn Chuyên Biệt La Roche-Posay Effaclar Effaclar A.I. (15ml) - M9097200 - 100768025,430.000₫,https://tiki.vn/kem-giam-mun-chuyen-biet-la-roche-posay-effaclar-effaclar-a-i-15ml-m9097200-100768025-p470441.html?spid=23021402,17,-10%,Đã bán 79
17,,,https://tiki.vn/serum-tai-tao-da-thao-duoc-yody-white-phuong-anh-tri-mun-nam-tan-nhang-p190231802.html?spid=190231803,18,-21%,
18,Nước Tẩy Trang Hoàn Hảo Sạch Nhờn Biore Makeup Remover Perfect Cleansing Water Oil Clear (90ml),53.000₫,https://tiki.vn/nuoc-tay-trang-hoan-hao-sach-nhon-biore-makeup-remover-perfect-cleansing-water-oil-clear-90ml-p10795800.html?spid=10795801,19,-5%,Đã bán 297
19,Sữa rửa mặt sáng da giảm mụn kháng viêm se khít chân lông Hatomugi 170g Nhật Bản tặng thun buộc tóc,69.000₫,https://tiki.vn/sua-rua-mat-sang-da-giam-mun-khang-viem-se-khit-chan-long-hatomugi-170g-nhat-ban-tang-thun-buoc-toc-p119535129.html?spid=119535130,20,,Đã bán 68
20,Kem Làm Se Khít Lỗ Chân Lông Và Giảm Dầu Cho Da Nhờn Bioderma Sebium Pore Refiner 30ml,409.000₫,https://tiki.vn/kem-lam-se-khit-lo-chan-long-va-giam-dau-cho-da-nhon-bioderma-sebium-pore-refiner-30ml-p272450479.html?spid=272450480,21,-19%,Đã bán 3
21,Kem Dưỡng Ẩm Cetaphil Moisturizing Cream (50g),165.000₫,https://tiki.vn/kem-duong-am-cetaphil-moisturizing-cream-50g-p1362449.html?spid=15627057,22,,Đã bán 301
22,"YANHEE EYE GEL - XÓA THÂM QUẦNG MẮT, NẾP NHĂN, TAN MỠ BỌNG MẮT",123.500₫,https://tiki.vn/yanhee-eye-gel-xoa-tham-quang-mat-nep-nhan-tan-mo-bong-mat-p113206188.html?spid=113206190,23,,Đã bán 20
23,Kem dưỡng khôi phục hàng rào bảo vệ da AVÈNE CONTROL SOOTHING SKIN RECOVERY 40ml,699.000₫,https://tiki.vn/kem-duong-khoi-phuc-hang-rao-bao-ve-da-avene-control-soothing-skin-recovery-40ml-p204873511.html?spid=204873512,24,,Đã bán 28
24,"Sữa rửa mặt nghệ sạch mụn, ngừa vết thâm Thái Dương 90g",35.000₫,https://tiki.vn/sua-rua-mat-nghe-sach-mun-ngua-vet-tham-thai-duong-90g-p131504612.html?spid=131504614,25,,Đã bán 106
25,,,https://tiki.vn/su-a-rua-mat-fixderma-non-drying-cleanser-60g-p5136595.html?spid=37883250,26,,
26,"Gel tẩy tế bào chết dành cho da dầu, mụn BIODERMA Sébium Gel Gommant 100ml",355.000₫,https://tiki.vn/gel-tay-te-bao-chet-danh-cho-da-dau-mun-bioderma-sebium-gel-gommant-100ml-p2579383.html?spid=13636283,27,,Đã bán 37
27,Sữa Rửa Mặt Than Hoạt Tính 3W Clinic (100ml),25.000₫,https://tiki.vn/sua-rua-mat-than-hoat-tinh-3w-clinic-100ml-p1196187.html?spid=11401000,28,,Đã bán 41
28,Sữa rửa mặt cao cấp Hàn Quốc Dabo Tinh Chất Lô Hội (180ml),89.000₫,https://tiki.vn/sua-rua-mat-cao-cap-han-quoc-dabo-tinh-chat-lo-hoi-180ml-p8082544.html?spid=16684901,29,,Đã bán 31
29,"Mặt Nạ Thuỷ Tinh Glutathione Dr Lacir - Glu Aquaring Glass Mask: Dưỡng Ẩm Da, Làm Sáng Da, Giảm Vết Thâm Nám (miếng lẻ)",70.000₫,https://tiki.vn/mat-na-thuy-tinh-glutathione-dr-lacir-glu-aquaring-glass-mask-duong-am-da-lam-sang-da-giam-vet-tham-nam-mieng-le-p271319231.html?spid=271319233,30,,Đã bán 3
30,,,https://tiki.vn/nuoc-hoa-hong-chong-viem-khong-mui-klairs-supple-preparation-unscented-toner-p24246233.html?spid=24246234,31,,
31,Nước Cân Bằng Shiseido Treatment Softener Enriched (150ml) - 14532,1.350.000₫,https://tiki.vn/nuoc-lam-mem-da-duong-am-sau-shiseido-treatment-softener-enriched-150ml-14532-p3613769.html?spid=53298038,32,,Đã bán 92
32,Sữa Rửa Mặt Tạo Bọt Tơ Tằm Sạch Thoáng Không Khô Da Cỏ Mềm 150ml,95.000₫,https://tiki.vn/sua-rua-mat-tao-bot-to-tam-duong-am-lam-sach-sau-co-mem-150ml-p162144054.html?spid=162144055,33,,Đã bán 155
33,[Made in Korea] Kem dưỡng chống lão hóa Laneige Perfect Renew 3X Cream 50ml,1.390.000₫,https://tiki.vn/made-in-korea-kem-duong-chong-lao-hoa-laneige-perfect-renew-3x-cream-50ml-p230038806.html?spid=230038808,34,,Đã bán 26
34,Sữa rửa mặt dịu lành cho da nhạy cảm Cetaphil Gentle Skin Cleanser 500ml,388.000₫,https://tiki.vn/sua-rua-mat-lam-sach-diu-nhe-khong-xa-phong-cetaphil-gentle-skin-cleanser-500ml-p119251243.html?spid=119251244,35,,Đã bán 711
35,,,https://tiki.vn/kem-duong-ngay-chong-nhan-sieu-nhe-resist-super-light-daily-wrinkle-defence-spf-30-60-ml-p7222235.html?spid=7222237,36,,
36,Gel Mờ Vết Thâm Và Liền Sẹo Acnes Scar Care (12g),62.000₫,https://tiki.vn/gel-mo-vet-tham-va-lien-seo-acnes-scar-care-12g-p631959.html?spid=10862535,37,,Đã bán 4.0k
37,Nước tẩy trang Loreal Micellar Water 3-in-1 Refreshing Even For Sensitive Skin,155.000₫,https://tiki.vn/nuo-c-ta-y-trang-loreal-micellar-water-3-in-1-refreshing-even-for-sensitive-skin-p16061455.html?spid=270872644,38,,Đã bán 24
38,Gel Chăm Sóc Sẹo Mụn Và Mụn Thâm Hiruscar Post Acne 10G,307.000₫,https://tiki.vn/gel-cham-soc-seo-mun-va-mun-tham-hiruscar-post-acne-10g-p25917926.html?spid=52674843,39,,Đã bán 1.2k
39,Tinh chất dưỡng da Shiseido Ultimune Power Infusing Concentrate 30ml,2.000.000₫,https://tiki.vn/tinh-chat-duong-da-shiseido-ultimune-power-infusing-concentrate-30ml-p116199791.html?spid=116199792,40,,Đã bán 162
0,Miếng Dán Hỗ Trợ Trị Mụn Somaderm Spot (Hộp 12 miếng) Young Chemical,65.000₫,https://tiki.vn/mieng-dan-tri-mun-somaderm-spot-hop-12-mieng-young-chemical-p58036458.html?spid=61300269,1,-8%,Đã bán 344
1,Nước tẩy trang 250ml Decumar Advanced sạch sâu ngừa mụn dịu nhẹ làn da với công nghệ Micellar,175.000₫,https://tiki.vn/nuoc-tay-trang-250ml-decumar-advanced-sach-sau-ngua-mun-diu-nhe-lan-da-voi-cong-nghe-micellar-p270437736.html?spid=270437737,2,-6%,Đã bán 1
2,"Sữa rửa mặt nam giảm mụn Skin&dr Tràm trà 80g - Cho da mụn, da dầu, dưỡng ẩm trắng da - 30Shine phân phối chính hãng",219.000₫,https://tiki.vn/sua-rua-mat-nam-giam-mun-skin-dr-tram-tra-80g-cho-da-mun-da-dau-duong-am-trang-da-30shine-phan-phoi-chinh-hang-p118521789.html?spid=118521790,3,,Đã bán 132
3,Sữa Rửa Mặt NIVEA MEN DEEP Than Đen Hoạt Tính Hút Nhờn Sáng Da (100G) - 84415,93.000₫,https://tiki.vn/sua-rua-mat-nivea-men-deep-than-den-hoat-tinh-hut-nhon-sang-da-100g-84415-p54414221.html?spid=54414222,4,-31%,Đã bán 1.4k
4,,,https://tiki.vn/combo-10-ma-t-na-dermal-duo-ng-da-collagen-ha-n-quo-c-23g-mu-i-nga-u-nhien-p15654151.html?spid=37867826,5,-31%,
5,Kem Chấm Mụn Acne-Aid Dạng Gel Spot Gel 10g,79.000₫,https://tiki.vn/kem-cham-mun-acne-aid-dang-gel-spot-gel-10g-p250105878.html?spid=250105879,6,-21%,Đã bán 4
6,"Kem Face Pháp Acosmetics - Kem dưỡng trắng da mặt - 20g - Giúp ngăn ngừa mụn, thâm nám tàn nhang,Hiệu quả chỉ sau 1 tuần",300.000₫,https://tiki.vn/kem-face-phap-acosmetics-kem-duong-trang-da-mat-50g-giup-ngan-ngua-mun-tham-nam-tan-nhang-hieu-qua-chi-sau-1-tuan-p132819192.html?spid=132819204,7,,Đã bán 148
7,Kem Dưỡng Phục Hồi Da Ban Đêm Klairs Midnight Blue Calming Cream 60ml,379.000₫,https://tiki.vn/kem-duong-phuc-hoi-da-ban-dem-klairs-midnight-blue-calming-cream-60ml-p10772740.html?spid=79270429,8,-34%,Đã bán 1
8,Combo 3 Bông tẩy trang cao cấp Silcot Premium hộp 66 miếng,108.000₫,https://tiki.vn/combo-3-bong-tay-trang-cao-cap-silcot-premium-hop-66-mieng-p101168328.html?spid=101168329,9,,Đã bán 251
9,,,https://tiki.vn/kem-duong-am-cho-da-kho-va-nhay-cam-eucerin-lipo-balance-50ml-p12084610.html?spid=51061467,10,-49%,
10,Kem dưỡng da nhập khẩu ÚC Redwin Cream with Vitamin E 300g,98.000₫,https://tiki.vn/kem-duong-da-nhap-khau-uc-redwin-cream-with-vitamin-e-300g-p63597395.html?spid=63597396,11,-20%,Đã bán 439
11,Combo 10 Túi mặt nạ giấy dưỡng ẩm -Mặt nạ dưỡng da chiết xuất từ lô hội 3W Clinic Hàn Quốc 23mlx10,52.000₫,https://tiki.vn/combo-10-mat-na-lo-hoi-duong-da-3w-clinic-han-quoc-23mlx10-p26710011.html?spid=58849565,12,-23%,Đã bán 889
12,,,https://tiki.vn/bong-tay-trang-miniso-0200006421-180-mieng-p14448351.html?spid=54362385,13,-32%,
13,Bộ Siêu Dưỡng Trẻ Hóa Căng Bóng Da Ohui Prime Advancer 5pcs 56ml,299.000₫,https://tiki.vn/bo-sieu-duong-tre-hoa-cang-bong-da-ohui-prime-advancer-5pcs-56ml-p32695119.html?spid=32695120,14,,Đã bán 363
14,Kem Chống Nắng La Roche Posay Dạng Gel Làm Sáng Da Uvidea Anthelios Tone-Up Rosy SPF50+ 30ml,516.000₫,https://tiki.vn/kem-chong-nang-la-roche-posay-dang-gel-lam-sang-da-uvidea-anthelios-tone-up-rosy-spf50-30ml-p84383371.html?spid=130860771,15,-21%,Đã bán 64
15,Sữa rửa mặt dạng bùn Trà tràm – Naruko Tea Tree Purifying Clay Mask and Cleanser in 1 (120g),185.000₫,https://tiki.vn/sua-rua-mat-dang-bun-tra-tram-naruko-tea-tree-purifying-clay-mask-and-cleanser-in-1-120g-p6884515.html?spid=74166013,16,-19%,Đã bán 780
16,"Kem Dưỡng Trắng Ngừa Lão Hóa - Da Căng Bóng, Trắng Sáng Đều Màu Jamizu ",368.000₫,https://tiki.vn/kem-duong-trang-ngua-lao-hoa-da-cang-bong-trang-sang-deu-mau-jamizu-p273523234.html?spid=273523235,17,-20%,Đã bán 3
17,,,https://tiki.vn/mieng-lam-sach-da-ngan-ngua-mun-cho-nam-oxy-perfect-clear-pad-hop-55-mieng-p631042.html?spid=10862546,18,-18%,
18,Tinh Chất Tế Bào Gốc Tái Tạo Phục Hồi Trẻ Hoá Da Cấp Ẩm Dưỡng Trắng Chống Lão Hoá Cellkey-Scien White Serum 30ml,739.000₫,https://tiki.vn/tinh-chat-duong-trang-da-te-bao-goc-cap-am-se-khit-lo-chan-long-va-chong-lao-hoa-cellkey-scien-white-serum-30ml-p24862534.html?spid=24862539,19,-20%,Đã bán 159
19,Kem rửa mặt và Mặt nạ ngăn ngừa mụn đầu đen Acnes Anti-Blackhead Cleanser & Mask 100g,62.000₫,https://tiki.vn/kem-rua-mat-va-mat-na-ngan-ngua-mun-dau-den-acnes-anti-blackhead-cleanser-mask-100g-p2898603.html?spid=10862749,20,-24%,Đã bán 732
20,Kem Sâm Dưỡng Da Tổng Hợp Ngày Và Đêm My Gold (50ml),128.000₫,https://tiki.vn/kem-sam-duong-da-tong-hop-ngay-va-dem-my-gold-50ml-p1196179.html?spid=15187878,21,-23%,Đã bán 175
21,[Made in Japan] Bọt rửa mặt dưỡng ẩm Hada Labo Gokujyun Moisturizing Foaming Wash 140ml (Dung dịch thay thế),108.000₫,https://tiki.vn/made-in-japan-bot-rua-mat-duong-am-hada-labo-gokujyun-moisturizing-foaming-wash-140ml-dung-dich-thay-the-p2408501.html?spid=10862737,22,-8%,Đã bán 1.4k
22,Sữa Rửa Mặt SVR Sebiaclear Gel Moussant (55ml),115.000₫,https://tiki.vn/sua-rua-mat-svr-sebiaclear-gel-moussant-55ml-p196930516.html?spid=2626667,23,-45%,Đã bán 273
23,Tinh chất se khít lỗ chân lông tối ưu Paula's Choice Clinical Niacinamide 20% Treatment 20ml mã 8030,1.515.000₫,https://tiki.vn/tinh-chat-se-khit-lo-chan-long-toi-uu-paula-s-choice-clinical-niacinamide-20-treatment-20ml-ma-8030-p72341010.html?spid=72341011,24,-31%,Đã bán 800
24,"SERUM HYDRO B5 PLUS - 120ml - Dưỡng Ẩm, Phục Hồi, Căng Bóng, Se Khít Lỗ Chân Lông (Hàng Chính Hãng)",867.900₫,https://tiki.vn/serum-hydro-b5-plus-120ml-duong-am-phuc-hoi-cang-bong-se-khit-lo-chan-long-hang-chinh-hang-p54640518.html?spid=54640519,25,-15%,Đã bán 79
